,locus_tag,left,right,mode,final_state,tf,strand
1423,ECK120016145,1230708,1230727,repressor,LexA,LexA,
1424,ECK120016149,954523,954544,activator,CRP-cAMP,CRP,
1425,ECK120016152,127688,127709,repressor,CRP-cAMP,CRP,
1426,ECK120016170,1901842,1901864,repressor,NagC,NagC,
1427,ECK120016174,4341640,4341657,repressor,MelR,MelR,
1428,ECK120016174,4341640,4341657,repressor,MelR,MelR,
1429,ECK120016176,2312759,2312773,repressor,Lrp,Lrp,
1430,ECK120016176,2312759,2312773,repressor,Lrp,Lrp,
1431,ECK120016186,4105746,4105760,activator,CpxR-Phosphorylated,CpxR,
1432,ECK120016186,4105746,4105760,activator,CpxR-Phosphorylated,CpxR,
1433,ECK120016192,2313031,2313045,repressor,Lrp,Lrp,
1434,ECK120016192,2313031,2313045,repressor,Lrp,Lrp,
1435,ECK120016195,2313199,2313213,repressor,Lrp,Lrp,
1436,ECK120016195,2313199,2313213,repressor,Lrp,Lrp,
1437,ECK120016195,2313199,2313213,repressor,Lrp,Lrp,
1438,ECK120016199,3270741,3270755,activator,Fis,Fis,
1439,ECK120016201,3270703,3270717,activator,Fis,Fis,
1440,ECK120016203,3270635,3270649,activator,Fis,Fis,
1441,ECK120016205,3270575,3270589,repressor,Fis,Fis,
1442,ECK120016208,2352536,2352549,activator,FNR,FNR,
1443,ECK120016208,2352536,2352549,activator,FNR,FNR,
1444,ECK120016211,1230521,1230534,activator,FNR,FNR,
1445,ECK120016213,1335734,1335747,repressor,FNR,FNR,
1446,ECK120016233,1103335,1103349,repressor,CpxR-Phosphorylated,CpxR,
1447,ECK120016235,1103359,1103373,repressor,CpxR-Phosphorylated,CpxR,
1448,ECK120016237,1103385,1103399,repressor,CpxR-Phosphorylated,CpxR,
1449,ECK120016239,1103389,1103403,repressor,CpxR-Phosphorylated,CpxR,
1450,ECK120016241,1103437,1103451,repressor,CpxR-Phosphorylated,CpxR,
1451,ECK120016243,485659,485675,repressor,PhoP-Phosphorylated,PhoP,
1452,ECK120016245,3737301,3737317,activator,PhoP-Phosphorylated,PhoP,
1453,ECK120016247,3374812,3374832,repressor,PhoP-Phosphorylated,PhoP,
1454,ECK120016249,4208098,4208114,activator,PhoP-Phosphorylated,PhoP,
1455,ECK120016251,3490203,3490219,repressor,PhoP-Phosphorylated,PhoP,
1456,ECK120016253,2461005,2461023,activator,PhoP-Phosphorylated,PhoP,
1457,ECK120016255,4128608,4128624,activator,PhoP-Phosphorylated,PhoP,
1458,ECK120016424,4058167,4058183,repressor,NtrC-P<sup>asp</sup>,NtrC,
1459,ECK120016424,4058167,4058183,activator,NtrC-P<sup>asp</sup>,NtrC,
1460,ECK120016427,4058144,4058160,repressor,NtrC-P<sup>asp</sup>,NtrC,
1461,ECK120016427,4058144,4058160,activator,NtrC-P<sup>asp</sup>,NtrC,
1462,ECK120016448,4351708,4351723,repressor,NarL-Phosphorylated,NarL,
1463,ECK120016450,4368491,4368506,repressor,NarL-Phosphorylated,NarL,
1464,ECK120016452,4368500,4368515,repressor,NarL-Phosphorylated,NarL,
1465,ECK120016454,4368536,4368551,repressor,NarL-Phosphorylated,NarL,
1466,ECK120016456,4351717,4351732,repressor,NarL-Phosphorylated,NarL,
1467,ECK120016458,987178,987192,repressor,CpxR-Phosphorylated,CpxR,
1468,ECK120016460,987153,987169,repressor,CpxR-Phosphorylated,CpxR,
1469,ECK120016462,987458,987472,repressor,CpxR-Phosphorylated,CpxR,
1470,ECK120016464,987514,987530,repressor,CpxR-Phosphorylated,CpxR,
1471,ECK120016466,2312920,2312931,activator,CpxR-Phosphorylated,CpxR,
1472,ECK120016468,2312957,2312971,activator,CpxR-Phosphorylated,CpxR,
1473,ECK120016470,2313174,2313188,activator,CpxR-Phosphorylated,CpxR,
1474,ECK120016481,2303696,2303719,activator,ModE-MoO<sub>4</sub><sup>2-</sup>,ModE,
1475,ECK120016481,2303696,2303719,activator,ModE-MoO<sub>4</sub><sup>2-</sup>,ModE,
1476,ECK120016484,622205,622223,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
1477,ECK120016484,622205,622223,dual,Fur-Fe<SUP>2+</SUP>,Fur,
1478,ECK120016484,622205,622223,dual,Fur-Fe<SUP>2+</SUP>,Fur,
1479,ECK120016486,4246657,4246666,activator,MalT-maltotriose-ATP,MalT,
1480,ECK120016486,4246657,4246666,activator,MalT-maltotriose-ATP,MalT,
1481,ECK120016489,4246625,4246646,activator,CRP-cAMP,CRP,
1482,ECK120016489,4246625,4246646,activator,CRP-cAMP,CRP,
1483,ECK120016493,792022,792037,repressor,GalS,GalS,
1484,ECK120016493,792022,792037,repressor,GalS,GalS,
1485,ECK120016496,3581025,3581043,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
1486,ECK120016496,3581025,3581043,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
1487,ECK120016499,4012815,4012829,activator,MetR-L-homocysteine,MetR,
1488,ECK120016499,4012815,4012829,repressor,MetR-L-homocysteine,MetR,
1489,ECK120016499,4012815,4012829,repressor,MetR-L-homocysteine,MetR,
1490,ECK120016521,2942646,2942660,repressor,GcvA,GcvA,
1491,ECK120016521,2942646,2942660,activator,GcvA,GcvA,
1492,ECK120016528,4124544,4124561,repressor,CytR,CytR,
1493,ECK120016530,3592399,3592417,activator,PhoB-Phosphorylated,PhoB,
1494,ECK120016534,3592442,3592463,activator,CRP-cAMP,CRP,
1495,ECK120016536,3592443,3592461,repressor,PhoB-Phosphorylated,PhoB,
1496,ECK120016538,3318365,3318379,activator,Fis,Fis,
1497,ECK120016594,3169748,3169760,activator,QseB-Phosphorylated,QseB,
1498,ECK120016596,3169281,3169293,activator,QseB-Phosphorylated,QseB,
1499,ECK120016598,1130917,1130933,activator,FlhDC,FlhDC,
1500,ECK120016598,1130917,1130933,activator,FlhDC,FlhDC,
1501,ECK120016600,1130945,1130961,activator,FlhDC,FlhDC,
1502,ECK120016602,1130943,1130959,activator,FlhDC,FlhDC,
1503,ECK120016606,1988151,1988167,activator,FlhDC,FlhDC,
1504,ECK120016608,1988124,1988140,activator,FlhDC,FlhDC,
1505,ECK120016610,2001878,2001894,activator,FlhDC,FlhDC,
1506,ECK120016612,2003768,2003784,activator,FlhDC,FlhDC,
1507,ECK120016614,2003740,2003756,activator,FlhDC,FlhDC,
1508,ECK120016618,4215357,4215372,repressor,IclR-pyruvate,IclR,
1509,ECK120016620,4215346,4215352,repressor,IclR-pyruvate,IclR,
1510,ECK120016622,4215295,4215301,repressor,IclR-pyruvate,IclR,
1511,ECK120016624,4215277,4215283,repressor,IclR-pyruvate,IclR,
1512,ECK120016626,4215268,4215274,repressor,IclR-pyruvate,IclR,
1513,ECK120016628,4215258,4215264,repressor,IclR-pyruvate,IclR,
1514,ECK120016630,4223652,4223667,repressor,IclR-pyruvate,IclR,
1515,ECK120016733,2019511,2019527,activator,FlhDC,FlhDC,
1516,ECK120016735,1966247,1966263,activator,FlhDC,FlhDC,
1517,ECK120016737,1966275,1966293,activator,FlhDC,FlhDC,
1518,ECK120016739,2013068,2013086,activator,FlhDC,FlhDC,
1519,ECK120016739,2013068,2013086,activator,FlhDC,FlhDC,
1520,ECK120016742,2013097,2013113,activator,FlhDC,FlhDC,
1521,ECK120016742,2013097,2013113,activator,FlhDC,FlhDC,
1522,ECK120016745,687935,687953,activator,FlhDC,FlhDC,
1523,ECK120016747,687950,687966,activator,FlhDC,FlhDC,
1524,ECK120016801,2710113,2710127,repressor,CpxR-Phosphorylated,CpxR,
1525,ECK120016806,4404611,4404630,repressor,MarA,MarA,
1526,ECK120016808,3656820,3656839,repressor,MarA,MarA,
1527,ECK120016810,997598,997637,activator,Cbl,Cbl,
1528,ECK120016816,4432012,4432030,repressor,NsrR,NsrR,
1529,ECK120016818,2685789,2685807,repressor,NsrR,NsrR,
1530,ECK120016820,2856826,2856844,repressor,NsrR,NsrR,
1531,ECK120016822,1500526,1500544,repressor,NsrR,NsrR,
1532,ECK120016824,1103376,1103397,activator,CRP-cAMP,CRP,
1533,ECK120016826,1103504,1103525,activator,CRP-cAMP,CRP,
1534,ECK120016828,451834,451855,activator,CRP-cAMP,CRP,
1535,ECK120016830,451680,451701,activator,CRP-cAMP,CRP,
1536,ECK120016832,1889856,1889877,activator,CRP-cAMP,CRP,
1537,ECK120016834,2177264,2177285,activator,CRP-cAMP,CRP,
1538,ECK120016836,3128177,3128198,activator,CRP-cAMP,CRP,
1539,ECK120016838,4551344,4551365,activator,CRP-cAMP,CRP,
1540,ECK120016840,2750980,2751002,activator,CRP-cAMP,CRP,
1541,ECK120016842,4201671,4201692,activator,CRP-cAMP,CRP,
1542,ECK120016844,1619030,1619051,activator,CRP-cAMP,CRP,
1543,ECK120016846,794989,795010,activator,CRP-cAMP,CRP,
1544,ECK120016848,2344608,2344629,activator,CRP-cAMP,CRP,
1545,ECK120016850,2825739,2825760,activator,CRP-cAMP,CRP,
1546,ECK120016852,2825438,2825459,activator,CRP-cAMP,CRP,
1547,ECK120016854,2716553,2716574,activator,CRP-cAMP,CRP,
1548,ECK120016856,3409983,3410004,activator,CRP-cAMP,CRP,
1549,ECK120016858,3410068,3410089,activator,CRP-cAMP,CRP,
1550,ECK120016860,3086506,3086527,repressor,CRP-cAMP,CRP,
1551,ECK120016862,3493935,3493956,repressor,CRP-cAMP,CRP,
1552,ECK120016864,3493680,3493701,repressor,CRP-cAMP,CRP,
1553,ECK120016866,990441,990462,repressor,CRP-cAMP,CRP,
1554,ECK120016868,990611,990632,repressor,CRP-cAMP,CRP,
1555,ECK120016873,385094,385133,activator,Cbl,Cbl,
1556,ECK120016885,180775,180789,activator,CpxR-Phosphorylated,CpxR,
1557,ECK120016887,1699201,1699222,activator,CRP-cAMP,CRP,
1558,ECK120016887,1699201,1699222,repressor,CRP-cAMP,CRP,
1559,ECK120016892,461715,461731,activator,CpxR-Phosphorylated,CpxR,
1560,ECK120016894,461695,461709,activator,CpxR-Phosphorylated,CpxR,
1561,ECK120016896,461647,461661,activator,CpxR-Phosphorylated,CpxR,
1562,ECK120016996,2868175,2868189,repressor,ArcA-Phosphorylated,ArcA,
1563,ECK120016998,2868088,2868102,repressor,ArcA-Phosphorylated,ArcA,
1564,ECK120017021,997560,997601,repressor,CysB-<i>O</i>-acetyl-L-serine,CysB,
1565,ECK120017022,1074116,1074130,activator,ArcA-Phosphorylated,ArcA,
1566,ECK120017032,2620954,2620967,repressor,FNR,FNR,
1567,ECK120017039,42072,42085,activator,FNR,FNR,
1568,ECK120017044,2832362,2832377,repressor,NarP-Phosphorylated,NarP,
1569,ECK120017044,2832362,2832377,repressor,NarL-Phosphorylated,NarL,
1570,ECK120017045,3493905,3493920,activator,NarP-Phosphorylated,NarP,
1571,ECK120017045,3493905,3493920,activator,NarL-Phosphorylated,NarL,
1572,ECK120017053,2512719,2512740,repressor,MntR-Mn<SUP>2+</SUP>,MntR,
1573,ECK120017054,2512757,2512775,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
1574,ECK120017070,3656814,3656823,activator,TorR-P<SUP>asp</SUP>,TorR,
1575,ECK120017071,3667530,3667539,repressor,TorR-P<SUP>asp</SUP>,TorR,
1576,ECK120017074,2716499,2716515,repressor,PdhR,PdhR,
1577,ECK120017076,2460496,2460512,repressor,FadR,FadR,
1578,ECK120017085,3656856,3656875,activator,GadX,GadX,
1579,ECK120017085,3656856,3656875,dual,GadX,GadX,
1580,ECK120017085,3656856,3656875,dual,GadX,GadX,
1581,ECK120017085,3656856,3656875,dual,GadW,GadW,
1582,ECK120017085,3656856,3656875,dual,GadW,GadW,
1583,ECK120017106,200347,200361,activator,CpxR-Phosphorylated,CpxR,
1584,ECK120017107,3867282,3867299,activator,CpxR-Phosphorylated,CpxR,
1585,ECK120017108,3039219,3039233,activator,CpxR-Phosphorylated,CpxR,
1586,ECK120017116,1074163,1074179,activator,NtrC-P<sup>asp</sup>,NtrC,
1587,ECK120017117,1563208,1563224,activator,NtrC-P<sup>asp</sup>,NtrC,
1588,ECK120017118,3418838,3418854,activator,NtrC-P<sup>asp</sup>,NtrC,
1589,ECK120017120,2428031,2428047,activator,NtrC-P<sup>asp</sup>,NtrC,
1590,ECK120017136,3128177,3128189,activator,IHF,IHF,
1591,ECK120017137,2662215,2662239,repressor,IscR-2Fe-2S,IscR,
1592,ECK120017150,1978500,1978514,repressor,LrhA,LrhA,
1593,ECK120017155,4360131,4360145,repressor,H-NS,H-NS,
1594,ECK120017164,3772317,3772331,repressor,Fis,Fis,
1595,ECK120017167,4617169,4617183,activator,Fis,Fis,
1596,ECK120017169,1619098,1619119,repressor,MarR,MarR,
1597,ECK120017175,122044,122060,repressor,PdhR,PdhR,
1598,ECK120018486,1825765,1825784,activator,BaeR-Phosphorylated,BaeR,
1599,ECK120018495,2153942,2153961,activator,BaeR-Phosphorylated,BaeR,
1600,ECK120018496,1601378,1601399,activator,CRP-cAMP,CRP,
1601,ECK120018496,1601378,1601399,activator,CRP-cAMP,CRP,
1602,ECK120018499,546498,546513,activator,AllS-allantoin,AllS,
1603,ECK120018500,533879,533895,repressor,AllR-allantoin,AllR,
1604,ECK120018502,1065316,1065338,activator,CRP-cAMP,CRP,
1605,ECK120018504,3244952,3244974,activator,CRP-cAMP,CRP,
1606,ECK120018504,3244952,3244974,activator,CRP-cAMP,CRP,
1607,ECK120018510,3088186,3088201,repressor,GalS,GalS,
1608,ECK120018510,3088186,3088201,repressor,GalR,GalR,
1609,ECK120018520,3246605,3246622,repressor,ExuR,ExuR,
1610,ECK120018526,1078954,1078959,repressor,PutA,PutA,
1611,ECK120018527,3606387,3606408,activator,ZntR-Zn<SUP>2+</SUP>,ZntR,
1612,ECK120018540,102843,102860,repressor,SdiA,SdiA,
1613,ECK120018541,102697,102714,repressor,SdiA,SdiA,
1614,ECK120018541,102697,102714,activator,SdiA,SdiA,
1615,ECK120018543,3613602,3613630,repressor,NikR-Ni<SUP>2+</SUP>,NikR,
1616,ECK120018545,2810727,2810747,repressor,MprA,MprA,
1617,ECK120018550,1572080,1572099,activator,GadX,GadX,
1618,ECK120018556,3667608,3667627,activator,GadX,GadX,
1619,ECK120019260,1074125,1074140,activator,PhoP-Phosphorylated,PhoP,
1620,ECK120019264,1735376,1735398,repressor,CRP-cAMP,CRP,
1621,ECK120019268,2153843,2153859,activator,CpxR-Phosphorylated,CpxR,
1622,ECK120019269,2196446,2196465,repressor,LexA,LexA,
1623,ECK120019273,3647980,3647999,repressor,LexA,LexA,
1624,ECK120019275,1810177,1810196,repressor,LexA,LexA,
1625,ECK120019276,1995526,1995545,repressor,LexA,LexA,
1626,ECK120019281,2587435,2587453,activator,EvgA-Phosphorylated,EvgA,
1627,ECK120019284,3731081,3731100,repressor,Fis,Fis,
1628,ECK120019288,3656902,3656916,repressor,H-NS,H-NS,
1629,ECK120019292,792064,792097,repressor,HU,HU,
1630,ECK120019293,792059,792092,repressor,HU,HU,
1631,ECK120020632,1712616,1712635,activator,OmpR-P,OmpR,
1632,ECK120020636,29365,29391,repressor,PepA,PepA,
1633,ECK120020639,29415,29430,repressor,PurR-hypoxanthine,PurR,
1634,ECK120020641,29459,29485,repressor,PepA,PepA,
1635,ECK120020649,816845,816868,activator,ModE-MoO<sub>4</sub><sup>2-</sup>,ModE,
1636,ECK120020662,42121,42134,activator,FNR,FNR,
1637,ECK120020662,42121,42134,activator,FNR,FNR,
1638,ECK120020665,612537,612550,activator,FNR,FNR,
1639,ECK120020667,2620964,2620977,activator,FNR,FNR,
1640,ECK120020669,3219163,3219176,activator,FNR,FNR,
1641,ECK120020671,3267192,3267205,activator,FNR,FNR,
1642,ECK120020673,3267235,3267248,activator,FNR,FNR,
1643,ECK120020675,3552631,3552644,activator,FNR,FNR,
1644,ECK120020677,4133709,4133722,activator,FNR,FNR,
1645,ECK120020679,4133693,4133706,activator,FNR,FNR,
1646,ECK120020681,4362113,4362126,activator,FNR,FNR,
1647,ECK120020684,1488173,1488186,repressor,FNR,FNR,
1648,ECK120020686,3665992,3666005,repressor,FNR,FNR,
1649,ECK120020688,3667590,3667603,repressor,FNR,FNR,
1650,ECK120020690,3708026,3708039,repressor,FNR,FNR,
1651,ECK120020692,3545587,3545611,repressor,IscR,IscR,
1652,ECK120020694,2662240,2662264,repressor,IscR-2Fe-2S,IscR,
1653,ECK120020696,2303677,2303701,repressor,IscR,IscR,
1654,ECK120020698,176521,176545,repressor,IscR,IscR,
1655,ECK120020700,1764448,1764472,activator,IscR,IscR,
1656,ECK120020702,1031930,1031954,repressor,IscR,IscR,
1657,ECK120020704,1791286,1791310,activator,IscR,IscR,
1658,ECK120020708,3490211,3490228,repressor,ArgR-L-arginine,ArgR,
1659,ECK120020710,451839,451852,repressor,FNR,FNR,
1660,ECK120020712,1277796,1277808,activator,IHF,IHF,
1661,ECK120020741,4035180,4035191,repressor,Lrp-leucine,Lrp,
1662,ECK120020742,4166308,4166319,repressor,Lrp-leucine,Lrp,
1663,ECK120020745,4617231,4617254,repressor,ModE-MoO<sub>4</sub><sup>2-</sup>,ModE,
1664,ECK120020768,2949193,2949211,repressor,ArgR-L-arginine,ArgR,
1665,ECK120020769,3490232,3490249,repressor,ArgR-L-arginine,ArgR,
1666,ECK120023162,1657956,1657970,activator,FNR,FNR,
1667,ECK120023163,1313903,1313916,activator,FNR,FNR,
1668,ECK120023165,3354476,3354489,repressor,FNR,FNR,
1669,ECK120023166,3540031,3540049,repressor,Fur-Fe<SUP>2+</SUP>,Fur,
1670,ECK120023167,3539956,3539978,activator,FNR,FNR,
1671,ECK120023168,4274077,4274091,repressor,ArcA-Phosphorylated,ArcA,
1672,ECK120023168,4274077,4274091,repressor,ArcA-Phosphorylated,ArcA,
1673,ECK120023168,4274077,4274091,repressor,ArcA-Phosphorylated,ArcA,
1674,ECK120023168,4274077,4274091,repressor,ArcA-Phosphorylated,ArcA,
1675,ECK120023169,4274034,4274048,repressor,ArcA-Phosphorylated,ArcA,
1676,ECK120023169,4274034,4274048,repressor,ArcA-Phosphorylated,ArcA,
1677,ECK120023169,4274034,4274048,repressor,ArcA-Phosphorylated,ArcA,
1678,ECK120023169,4274034,4274048,repressor,ArcA-Phosphorylated,ArcA,
1679,ECK120023170,4273994,4274008,repressor,ArcA-Phosphorylated,ArcA,
1680,ECK120023170,4273994,4274008,repressor,ArcA-Phosphorylated,ArcA,
1681,ECK120023170,4273994,4274008,repressor,ArcA-Phosphorylated,ArcA,
1682,ECK120023170,4273994,4274008,repressor,ArcA-Phosphorylated,ArcA,
1683,ECK120023171,4273931,4273945,repressor,ArcA-Phosphorylated,ArcA,
1684,ECK120023171,4273931,4273945,repressor,ArcA-Phosphorylated,ArcA,
1685,ECK120023171,4273931,4273945,repressor,ArcA-Phosphorylated,ArcA,
1686,ECK120023171,4273931,4273945,repressor,ArcA-Phosphorylated,ArcA,
1687,ECK120023297,2976250,2976269,activator,OmpR-P,OmpR,
1688,ECK120023298,2976447,2976466,activator,OmpR-P,OmpR,
1689,ECK120023299,3374533,3374545,activator,IHF,IHF,
1690,ECK120023400,4360416,4360430,repressor,H-NS,H-NS,
1691,ECK120023401,4360359,4360373,repressor,H-NS,H-NS,
1692,ECK120023402,4360274,4360288,repressor,H-NS,H-NS,
1693,ECK120023403,4360228,4360242,repressor,H-NS,H-NS,
1694,ECK120026323,1592593,1592605,activator,IHF,IHF,
1695,ECK120026335,1447410,1447431,activator,CRP-cAMP,CRP,
1696,ECK120026335,1447410,1447431,activator,CRP-cAMP,CRP,
1697,ECK120026340,403635,403645,activator,CsgD,CsgD,
1698,ECK120026342,403615,403629,activator,CsgD,CsgD,
1699,ECK120026344,255731,255741,repressor,CsgD,CsgD,
1700,ECK120026348,1103816,1103826,activator,CsgD,CsgD,
1701,ECK120026357,2839350,2839364,repressor,AscG,AscG,
1702,ECK120026370,1447418,1447438,activator,FeaR,FeaR,
1703,ECK120026396,4058155,4058169,activator,Fis,Fis,
1704,ECK120026467,1842265,1842286,repressor,CRP-cAMP,CRP,
1705,ECK120026485,354840,354855,repressor,PurR-hypoxanthine,PurR,
1706,ECK120027930,1316176,1316186,repressor,H-NS,H-NS,
1707,ECK120029430,3058468,3058482,repressor,Nac,Nac,
1708,ECK120029432,3058479,3058493,repressor,Nac,Nac,
1709,ECK120029476,3601133,3601145,activator,IHF,IHF,
1710,ECK120029479,3354418,3354430,activator,IHF,IHF,
1711,ECK120029480,3354414,3354426,activator,IHF,IHF,
1712,ECK120029481,957498,957519,repressor,CRP-cAMP,CRP,
1713,ECK120029537,2914327,2914348,activator,CRP-cAMP,CRP,
1714,ECK120029540,3410138,3410152,repressor,Fis,Fis,
1715,ECK120029542,3410096,3410110,repressor,Fis,Fis,
1716,ECK120029544,3410018,3410032,repressor,Fis,Fis,
1717,ECK120029546,1822362,1822376,repressor,Fis,Fis,
1718,ECK120029548,1822251,1822265,repressor,Fis,Fis,
1719,ECK120029550,1822307,1822321,repressor,Fis,Fis,
1720,ECK120029552,1330816,1330830,activator,Fis,Fis,
1721,ECK120029552,1330816,1330830,repressor,Fis,Fis,
1722,ECK120029555,1330795,1330809,activator,Fis,Fis,
1723,ECK120029555,1330795,1330809,repressor,Fis,Fis,
1724,ECK120029558,1330774,1330788,activator,Fis,Fis,
1725,ECK120029558,1330774,1330788,repressor,Fis,Fis,
1726,ECK120029561,1330743,1330757,activator,Fis,Fis,
1727,ECK120029561,1330743,1330757,repressor,Fis,Fis,
1728,ECK120029564,1330717,1330731,activator,Fis,Fis,
1729,ECK120029564,1330717,1330731,repressor,Fis,Fis,
1730,ECK120029567,1330943,1330957,repressor,Fis,Fis,
1731,ECK120029569,1330963,1330977,repressor,Fis,Fis,
1732,ECK120029571,1330992,1331006,repressor,Fis,Fis,
1733,ECK120029573,497990,498006,activator,OxyR,OxyR,
1734,ECK120029575,4175283,4175297,activator,Fis,Fis,
1735,ECK120029577,4175251,4175265,activator,Fis,Fis,
1736,ECK120029581,2344620,2344634,activator,Fis,Fis,
1737,ECK120029583,2344549,2344563,activator,Fis,Fis,
1738,ECK120029585,2344479,2344493,activator,Fis,Fis,
1739,ECK120029587,2344425,2344439,activator,Fis,Fis,
1740,ECK120029608,3354433,3354454,repressor,CRP-cAMP,CRP,
1741,ECK120029619,3354169,3354186,repressor,ArgR-L-arginine,ArgR,
1742,ECK120029620,3354148,3354165,repressor,ArgR-L-arginine,ArgR,
1743,ECK120029639,1825731,1825745,activator,CpxR-Phosphorylated,CpxR,
1744,ECK120029870,480837,480851,activator,CpxR-Phosphorylated,CpxR,
1745,ECK120029872,1031489,1031503,activator,CpxR-Phosphorylated,CpxR,
1746,ECK120029874,1170463,1170479,activator,CpxR-Phosphorylated,CpxR,
1747,ECK120029876,1081246,1081260,repressor,CpxR-Phosphorylated,CpxR,
1748,ECK120029878,1929769,1929783,activator,CpxR-Phosphorylated,CpxR,
1749,ECK120029880,1623912,1623929,activator,CpxR-Phosphorylated,CpxR,
1750,ECK120029882,785546,785560,activator,CpxR-Phosphorylated,CpxR,
1751,ECK120029884,1986731,1986745,activator,CpxR-Phosphorylated,CpxR,
1752,ECK120029886,3247494,3247508,activator,CpxR-Phosphorylated,CpxR,
1753,ECK120029888,1441775,1441816,repressor,CysB-<i>O</i>-acetyl-L-serine,CysB,
1754,ECK120029890,2892082,2892094,activator,IHF,IHF,
1755,ECK120029979,4235642,4235656,activator,RcsAB,RcsB,
1756,ECK120029981,4235719,4235731,activator,IHF,IHF,
1757,ECK120029983,997734,997746,activator,IHF,IHF,
1758,ECK120029985,997691,997703,activator,IHF,IHF,
1759,ECK120029987,997525,997537,repressor,IHF,IHF,
1760,ECK120030258,1889807,1889821,repressor,ArcA-Phosphorylated,ArcA,
1761,ECK120030260,1092556,1092572,activator,NhaR-Na<SUP>+</SUP>,NhaR,
1762,ECK120030262,1092578,1092594,activator,NhaR-Na<SUP>+</SUP>,NhaR,
1763,ECK120030267,2822080,2822114,repressor,AlaS-L-alanine,AlaS,
1764,ECK120030275,4404665,4404680,repressor,PurR-hypoxanthine,PurR,
1765,ECK120030277,4404566,4404581,repressor,PurR-hypoxanthine,PurR,
1766,ECK120030279,243325,243341,repressor,FadR,FadR,
1767,ECK120030281,121623,121640,repressor,TyrR-tyrosine,TyrR,
1768,ECK120030281,121623,121640,repressor,TyrR-tyrosine,TyrR,
1769,ECK120030284,121600,121617,repressor,TyrR-tyrosine,TyrR,
1770,ECK120030284,121600,121617,repressor,TyrR-tyrosine,TyrR,
1771,ECK120030289,2460521,2460535,repressor,ArcA-Phosphorylated,ArcA,
1772,ECK120030291,243385,243399,repressor,ArcA-Phosphorylated,ArcA,
1773,ECK120030311,2339514,2339520,activator,CspA,CspA,
1774,ECK120030315,1619064,1619085,repressor,MarR,MarR,
1775,ECK120030317,102695,102712,repressor,SdiA,SdiA,
