,locus_tag,strand,tss,sigma_factor,name,box_10_left,box_10_right,box_35_left,box_35_right
1252,ECK120017002,-1.0,1092523.0,,pgaAp,,,,
1253,ECK120020514,1.0,1712671.0,Sigma70,tppBp,1712654.0,1712659.0,1712627.0,1712632.0
1254,ECK120020515,-1.0,1344638.0,Sigma38,yciZp,1344641.0,1344651.0,1344663.0,1344668.0
1255,ECK120020516,1.0,554577.0,,cysSp,,,,
1256,ECK120020517,1.0,176561.0,,erpAp,,,,
1257,ECK120020518,1.0,3545596.0,,nfuAp1,,,,
1258,ECK120020519,-1.0,1791254.0,,ydiUp,,,,
1259,ECK120020520,-1.0,2303695.0,,napFp3,,,,
1260,ECK120020521,1.0,4406044.0,,nsrRp,,,,
1261,ECK120020530,1.0,2949156.0,Sigma70,argAp,2949145.0,2949150.0,2949123.0,2949128.0
1262,ECK120020532,1.0,583567.0,Sigma70,appYp,583555.0,583560.0,583533.0,583538.0
1263,ECK120020543,1.0,1185823.0,,pepTp,,,,
1264,ECK120020544,1.0,3637612.0,,pitAp,,,,
1265,ECK120021266,1.0,3374583.0,Sigma54,dcuDp2,3374568.0,3374572.0,3374556.0,3374561.0
1266,ECK120021267,-1.0,2976385.0,,omrBp,,,,
1267,ECK120021268,-1.0,2976189.0,,omrAp,,,,
1268,ECK120022001,1.0,4556856.0,"Sigma38, Sigma70",iraDp2,4556839.0,4556849.0,4556820.0,4556825.0
1269,ECK120022001,1.0,4556856.0,"Sigma38, Sigma70",iraDp2,4556844.0,4556849.0,4556823.0,4556828.0
1270,ECK120022065,1.0,3216753.0,,yqjIp,,,,
1271,ECK120022071,-1.0,4016343.0,Sigma70,ysgAp,4016349.0,4016354.0,4016376.0,4016381.0
1272,ECK120022125,1.0,1273760.0,Sigma70,ychOp,1273748.0,1273753.0,1273721.0,1273726.0
1273,ECK120022294,1.0,880653.0,Sigma70,dacCp,880641.0,880646.0,880620.0,880625.0
1274,ECK120022342,1.0,850419.0,,ompXp2,,,,
1275,ECK120022344,1.0,1313991.0,,ompWp,,,,
1276,ECK120022366,1.0,1437121.0,Sigma70,micCp,1437109.0,1437114.0,1437084.0,1437089.0
1277,ECK120026305,-1.0,3513697.0,Sigma70,trpSp,3513705.0,3513710.0,3513727.0,3513732.0
1278,ECK120026306,-1.0,1718034.0,,pdxHp,,,,
1279,ECK120026307,-1.0,1717269.0,,tyrSp1,,,,
1280,ECK120026308,-1.0,4602177.0,,yjjBp,,,,
1281,ECK120026309,1.0,403687.0,Sigma38,adrAp,403673.0,403683.0,403657.0,403662.0
1282,ECK120026310,1.0,,,allRp,,,,
1283,ECK120026311,-1.0,255737.0,Sigma70,pepDp3,255748.0,255753.0,255772.0,255777.0
1284,ECK120026316,1.0,3982781.0,Sigma54,aslBp,3982764.0,3982768.0,3982752.0,3982757.0
1285,ECK120027918,-1.0,1316092.0,Sigma38,yciGp,1316099.0,1316109.0,1316121.0,1316126.0
1286,ECK120027939,1.0,454349.0,Sigma70,bolAp2,454339.0,454344.0,454318.0,454323.0
1287,ECK120027940,1.0,454994.0,Sigma70,tigp,454982.0,454987.0,454956.0,454961.0
1288,ECK120029294,1.0,1649597.0,Sigma70,dicBp,1649583.0,1649588.0,1649559.0,1649564.0
1289,ECK120029295,1.0,25014.0,Sigma70,lspAp,25002.0,25007.0,24980.0,24985.0
1290,ECK120029297,1.0,1788384.0,Sigma70,aroHp2,1788371.0,1788376.0,1788349.0,1788354.0
1291,ECK120029428,-1.0,1800427.0,Sigma70,rpmIp,1800436.0,1800441.0,1800461.0,1800466.0
1292,ECK120029473,-1.0,2832307.0,,norRp,,,,
1293,ECK120029519,-1.0,4119358.0,Sigma38,rraAp,4119365.0,4119375.0,4119387.0,4119392.0
1294,ECK120029520,-1.0,2914277.0,Sigma70,relAp2,2914285.0,2914290.0,2914308.0,2914313.0
1295,ECK120029521,-1.0,1144728.0,Sigma70,rnep1,1144735.0,1144740.0,1144759.0,1144764.0
1296,ECK120029522,-1.0,1144762.0,Sigma70,rnep2,1144770.0,1144775.0,1144793.0,1144798.0
1297,ECK120029523,-1.0,1144873.0,Sigma70,rnep3,1144881.0,1144886.0,1144906.0,1144911.0
1298,ECK120029524,1.0,498031.0,Sigma70,hemHp,498018.0,498023.0,497992.0,497997.0
1299,ECK120029525,-1.0,3136403.0,Sigma70,pitBp,3136410.0,3136415.0,3136433.0,3136438.0
1300,ECK120029526,-1.0,3433686.0,,smfp,,,,
1301,ECK120029527,1.0,3433650.0,Sigma70,defp,3433639.0,3433644.0,3433615.0,3433620.0
1302,ECK120029592,-1.0,2964220.0,Sigma28,ppdAp,2964227.0,2964234.0,2964249.0,2964253.0
1303,ECK120029593,1.0,2862197.0,Sigma28,ygbKp,2862183.0,2862190.0,2862163.0,2862167.0
1304,ECK120029594,1.0,794995.0,Sigma28,modAp1,794980.0,794987.0,794961.0,794965.0
1305,ECK120029595,-1.0,1842163.0,Sigma28,ynjHp,1842170.0,1842177.0,1842193.0,1842197.0
1306,ECK120029596,1.0,1995717.0,Sigma28,yecFp,1995703.0,1995710.0,1995684.0,1995688.0
1307,ECK120029597,-1.0,,Sigma28,yjcSp,,,,
1308,ECK120029598,1.0,,Sigma28,fliDp1,,,,
1309,ECK120029604,-1.0,,Sigma28,yhiLp,,,,
1310,ECK120029860,-1.0,480794.0,Sigma70,tomBp1,480802.0,480807.0,480825.0,480830.0
1311,ECK120029861,-1.0,1031443.0,Sigma70,yccAp,1031455.0,1031460.0,1031481.0,1031486.0
1312,ECK120029862,-1.0,1170417.0,Sigma70,ycfSp,1170425.0,1170430.0,1170451.0,1170456.0
1313,ECK120029863,1.0,1081307.0,Sigma70,efeU_1p,,,,
1314,ECK120029864,-1.0,1929732.0,Sigma70,yebEp,1929741.0,1929746.0,1929762.0,1929767.0
1315,ECK120029865,-1.0,1623879.0,Sigma70,dgcZp,1623885.0,1623890.0,1623911.0,1623916.0
1316,ECK120029866,1.0,1986799.0,Sigma70,ftnBp2,1986785.0,1986790.0,1986762.0,1986767.0
1317,ECK120029867,1.0,3247548.0,Sigma70,yqjAp1,3247537.0,3247542.0,3247511.0,3247516.0
1318,ECK120029868,-1.0,1441780.0,Sigma70,hslJp,1441784.0,1441789.0,1441810.0,1441815.0
1319,ECK120029972,1.0,4235858.0,Sigma70,yjbEp1,4235841.0,4235846.0,4235818.0,4235823.0
1320,ECK120029973,-1.0,3840017.0,,nlpAp,,,,
1321,ECK120029974,-1.0,3305932.0,,mtrp1,,,,
1322,ECK120030204,1.0,3340211.0,Sigma70,yrbGp,3340194.0,3340199.0,3340173.0,3340178.0
1323,ECK120030205,1.0,3342226.0,Sigma70,kdsCp1,3342219.0,3342224.0,3342192.0,3342197.0
1324,ECK120030206,1.0,3343326.0,Sigma24,lptAp1,3343315.0,3343319.0,3343293.0,3343298.0
1325,ECK120030207,1.0,2033649.0,,rseXp,,,,
1326,ECK120030208,1.0,3455531.0,Sigma70,gspCp3,3455525.0,3455530.0,3455502.0,3455507.0
1327,ECK120030209,1.0,3455527.0,Sigma70,gspCp2,3455518.0,3455523.0,3455495.0,3455500.0
1328,ECK120030210,1.0,3455482.0,,gspCp1,,,,
1329,ECK120030211,-1.0,3455495.0,,gspAp3,,,,
1330,ECK120030212,-1.0,3455519.0,Sigma70,gspAp1,3455523.0,3455528.0,3455549.0,3455554.0
1331,ECK120030213,-1.0,3455510.0,Sigma70,gspAp2,3455514.0,3455519.0,3455540.0,3455545.0
1332,ECK120030214,-1.0,243406.0,,fadEp,,,,
1333,ECK120030215,1.0,401319.0,Sigma70,iraPp1,401310.0,401315.0,401283.0,401288.0
1334,ECK120030216,1.0,492056.0,,dnaXp,,,,
1335,ECK120030217,-1.0,1645903.0,Sigma70,relBp,1645908.0,1645913.0,1645931.0,1645936.0
1336,ECK120030645,1.0,970642.0,Sigma70,ycaRp,970627.0,970632.0,970604.0,970609.0
1337,ECK120030646,-1.0,3401193.0,,mreBp2,,,,
1338,ECK120030647,-1.0,3401356.0,Sigma70,mreBp3,3401362.0,3401367.0,3401385.0,3401390.0
1339,ECK120030648,-1.0,1491506.0,Sigma70,rydCp,1491512.0,1491517.0,1491533.0,1491538.0
1340,ECK120030649,1.0,2272312.0,Sigma70,yejAp,2272300.0,2272305.0,2272276.0,2272281.0
1341,ECK120030650,-1.0,179183.0,"Sigma70, Sigma38",mtnp,179188.0,179193.0,179212.0,179217.0
1342,ECK120030650,-1.0,179183.0,"Sigma70, Sigma38",mtnp,179188.0,179198.0,179211.0,179216.0
1343,ECK120030651,1.0,179196.0,,dgtp1,,,,
1344,ECK120030652,1.0,179214.0,,dgtp2,,,,
1345,ECK120030653,1.0,21833.0,Sigma70,ileSp1,21822.0,21827.0,21798.0,21803.0
1346,ECK120030654,1.0,22034.0,,ileSp2,,,,
1347,ECK120030655,1.0,3486025.0,,crpp3,,,,
1348,ECK120030656,1.0,3486031.0,,crpp2,,,,
1349,ECK120030657,1.0,28288.0,Sigma70,dapBp2,28275.0,28280.0,28253.0,28258.0
1350,ECK120030658,1.0,3990790.0,,cyaAp1,,,,
1351,ECK120030659,1.0,3990774.0,Sigma70,cyaAp2,3990761.0,3990766.0,3990738.0,3990743.0
1352,ECK120030660,1.0,2591560.0,Sigma70,dapEp,2591549.0,2591554.0,2591526.0,2591531.0
1353,ECK120030661,1.0,,Sigma70,yffBp,,,,
1354,ECK120030662,-1.0,,Sigma70,hypFp1,,,,
1355,ECK120030663,-1.0,2838014.0,Sigma70,hypFp2,2838019.0,2838024.0,2838043.0,2838048.0
1356,ECK120030664,-1.0,2838105.0,Sigma70,hypFp3,2838109.0,2838114.0,2838136.0,2838141.0
1357,ECK120030665,1.0,332039.0,Sigma70,pdeLp1,332029.0,332034.0,332000.0,332008.0
1358,ECK120030666,1.0,331873.0,Sigma70,pdeLp2,331864.0,331869.0,331842.0,331847.0
1359,ECK120030667,-1.0,2908674.0,,enop1,,,,
1360,ECK120030668,-1.0,2908702.0,,enop2,,,,
1361,ECK120030669,-1.0,2908846.0,,enop3,,,,
1362,ECK120030782,1.0,2035780.0,Sigma70,hchAp,2035766.0,2035771.0,2035743.0,2035748.0
1363,ECK120030783,1.0,2035630.0,Sigma38,hchAp2,2035614.0,2035624.0,2035597.0,2035602.0
1364,ECK120030784,1.0,4177177.0,,secEp,,,,
1365,ECK120030785,1.0,2814802.0,Sigma24,micAp,2814791.0,2814795.0,2814769.0,2814774.0
1366,ECK120030786,-1.0,888057.0,Sigma24,rybBp,888064.0,888068.0,888085.0,888090.0
1367,ECK120030787,-1.0,3669261.0,Sigma70,yhjAp,3669269.0,3669274.0,3669295.0,3669300.0
1368,ECK120030788,1.0,77367.0,"Sigma70, Sigma38",sgrSp,77354.0,77359.0,77332.0,77337.0
1369,ECK120030788,1.0,77367.0,"Sigma70, Sigma38",sgrSp,77349.0,77359.0,77332.0,77337.0
1370,ECK120030789,-1.0,77338.0,Sigma70,sgrRp,77344.0,77349.0,77371.0,77376.0
1371,ECK120030790,-1.0,2498399.0,Sigma70,alaCp,2498405.0,2498410.0,2498426.0,2498431.0
1372,ECK120030791,1.0,1146589.0,,psrDp,,,,
1373,ECK120030792,1.0,1770372.0,,rprAp,,,,
1374,ECK120030793,1.0,1923066.0,,ryeAp,,,,
1375,ECK120030794,-1.0,3841771.0,,nepIp,,,,
1376,ECK120030795,-1.0,3700272.0,,ldrDp,,,,
1377,ECK120030796,1.0,3700136.0,Sigma70,rdlDp,3700124.0,3700129.0,3700101.0,3700106.0
1378,ECK120030797,1.0,491310.0,Sigma70,aptp,491299.0,491304.0,491276.0,491281.0
1379,ECK120030804,-1.0,2426837.0,Sigma70,hisJp,2426844.0,2426849.0,2426868.0,2426873.0
1380,ECK120030809,1.0,3311183.0,Sigma70,sraGp,3311169.0,3311175.0,3311146.0,3311151.0
1381,ECK120030810,1.0,3986432.0,Sigma70,glmZp,3986420.0,3986425.0,3986399.0,3986404.0
1382,ECK120030811,-1.0,4278066.0,Sigma38,ryjAp,4278073.0,4278078.0,4278096.0,4278101.0
1383,ECK120032969,-1.0,4579917.0,Sigma70,symEp,4579919.0,4579924.0,4579941.0,4579946.0
1384,ECK120032970,1.0,4579835.0,Sigma70,symRp,4579822.0,4579827.0,4579801.0,4579806.0
1385,ECK120032971,1.0,2700518.0,Sigma70,ohsCp,2700507.0,2700512.0,2700483.0,2700488.0
1386,ECK120032972,-1.0,2700291.0,Sigma70,shoBp,,,,
1387,ECK120032973,-1.0,2734295.0,Sigma70,ryfDp,2734302.0,2734307.0,2734324.0,2734329.0
1388,ECK120032974,1.0,4527977.0,Sigma70,ryjBp,4527965.0,4527970.0,4527942.0,4527947.0
1389,ECK120032975,-1.0,75608.0,,sroAp,,,,
1390,ECK120032976,1.0,507204.0,Sigma70,chiXp,507192.0,507197.0,507169.0,507174.0
1391,ECK120032979,-1.0,1923207.0,Sigma38,sdsRp,1923213.0,1923218.0,1923236.0,1923241.0
1392,ECK120032981,-1.0,2691340.0,Sigma54,glmYp1,2691351.0,2691355.0,2691362.0,2691367.0
1393,ECK120032983,-1.0,4190487.0,,sroHp,,,,
1394,ECK120032985,1.0,2185827.0,Sigma70,rcnAp,2185814.0,2185819.0,2185788.0,2185793.0
1395,ECK120032986,-1.0,2185903.0,Sigma70,rcnRp,2185909.0,2185914.0,2185935.0,2185940.0
1396,ECK120033027,-1.0,3790149.0,Sigma70,yibDp1,3790155.0,3790160.0,3790177.0,3790182.0
1397,ECK120033028,1.0,432977.0,Sigma70,nrdRp,432963.0,432968.0,432941.0,432946.0
1398,ECK120033029,-1.0,416977.0,Sigma70,sbcDp,416984.0,416989.0,417007.0,417012.0
1399,ECK120033030,-1.0,1103335.0,"Sigma38, Sigma38, Sigma70",csgDp2,1103344.0,1103355.0,1103372.0,1103377.0
1400,ECK120033030,-1.0,1103335.0,"Sigma38, Sigma38, Sigma70",csgDp2,1103343.0,1103348.0,1103367.0,1103372.0
1401,ECK120033030,-1.0,1103335.0,"Sigma38, Sigma38, Sigma70",csgDp2,1103343.0,1103353.0,1103367.0,1103372.0
1402,ECK120033031,1.0,2928035.0,Sigma70,sdaCp,2928023.0,2928028.0,2927997.0,2928002.0
1403,ECK120033032,1.0,1258738.0,Sigma70,ychHp,,,,
1404,ECK120033033,-1.0,4350565.0,Sigma70,dcuRp,4350576.0,4350581.0,4350603.0,4350608.0
1405,ECK120033212,-1.0,2870686.0,Sigma70,surEp2,2870690.0,2870695.0,2870717.0,2870722.0
1406,ECK120033222,1.0,90010.0,,mraWp1,,,,
1407,ECK120033245,1.0,90688.0,,ftsLp1,,,,
1408,ECK120033246,1.0,91012.0,,ftsLp2,,,,
1409,ECK120033247,1.0,933138.0,Sigma70,ftsKp1,933123.0,933128.0,933100.0,933105.0
1410,ECK120033248,1.0,932929.0,Sigma70,ftsKp2,932917.0,932922.0,932893.0,932898.0
1411,ECK120033251,1.0,3350577.0,,arcZp,3350562.0,3350570.0,3350541.0,3350546.0
1412,ECK120033252,-1.0,1879994.0,Sigma70,yeaRp,1880001.0,1880006.0,1880023.0,1880028.0
1413,ECK120033253,1.0,3276972.0,Sigma70,sohAp,3276960.0,3276965.0,3276938.0,3276943.0
1414,ECK120033254,1.0,3081892.0,Sigma70,loiPp,3081879.0,3081884.0,3081856.0,3081861.0
1415,ECK120033255,-1.0,914129.0,Sigma24,hcpp2,914140.0,914144.0,914162.0,914167.0
1416,ECK120033256,-1.0,2137193.0,Sigma24,wzap2,,,,
1417,ECK120033257,1.0,3742720.0,Sigma24,yiaKp2,3742710.0,3742714.0,3742687.0,3742692.0
1418,ECK120033258,1.0,457202.0,Sigma24,clpXp,457190.0,457194.0,457169.0,457174.0
1419,ECK120033259,1.0,1272422.0,Sigma54,chaCp,1272408.0,1272412.0,1272396.0,1272401.0
1420,ECK120033260,1.0,893634.0,,potFp2,,,,
1421,ECK120033261,1.0,3212693.0,Sigma24,rpoDp4,3212682.0,3212686.0,3212658.0,3212663.0
1422,ECK120033606,-1.0,701865.0,Sigma70,nagCp1,701872.0,701877.0,701894.0,701899.0
1423,ECK120033607,-1.0,702008.0,Sigma70,nagCp2,702015.0,702020.0,702041.0,702046.0
1424,ECK120033608,1.0,22229.0,Sigma32,ileSp3,22214.0,22219.0,22194.0,22199.0
1425,ECK120033609,-1.0,142703.0,"Sigma32, Sigma70",canp,,,,
1426,ECK120033610,1.0,434504.0,Sigma32,ribEp,434490.0,434495.0,434470.0,434475.0
1427,ECK120033611,-1.0,1746202.0,Sigma32,ydhQp,1746212.0,1746217.0,1746231.0,1746236.0
1428,ECK120033612,1.0,2290422.0,Sigma32,narPp,2290404.0,2290409.0,2290386.0,2290391.0
1429,ECK120033613,-1.0,2824394.0,Sigma32,pncCp,2824404.0,2824409.0,2824424.0,2824429.0
1430,ECK120033614,1.0,705999.0,"Sigma32, Sigma70",glnSp2,705983.0,705988.0,705964.0,705969.0
1431,ECK120033614,1.0,705999.0,"Sigma32, Sigma70",glnSp2,705986.0,705991.0,705964.0,705969.0
1432,ECK120033615,-1.0,1190491.0,Sigma32,phoPp3,1190501.0,1190506.0,1190517.0,1190522.0
1433,ECK120033616,-1.0,2878915.0,Sigma32,ygbFp,2878926.0,2878931.0,2878946.0,2878951.0
1434,ECK120033617,-1.0,3439546.0,Sigma32,yhdNp,3439556.0,3439561.0,3439572.0,3439577.0
1435,ECK120033618,-1.0,3645238.0,Sigma32,prlCp,3645248.0,3645253.0,3645268.0,3645273.0
1436,ECK120033619,-1.0,662706.0,"Sigma32, Sigma70",ybeDp,662716.0,662721.0,662735.0,662740.0
1437,ECK120033619,-1.0,662706.0,"Sigma32, Sigma70",ybeDp,662711.0,662716.0,662735.0,662740.0
1438,ECK120033620,-1.0,693469.0,Sigma32,ybeZp,693479.0,693484.0,693498.0,693503.0
1439,ECK120033621,-1.0,1119071.0,"Sigma32, Sigma70",yceJp,1119082.0,1119087.0,1119102.0,1119107.0
1440,ECK120033621,-1.0,1119071.0,"Sigma32, Sigma70",yceJp,1119079.0,1119084.0,1119102.0,1119107.0
1441,ECK120033622,1.0,1340135.0,"Sigma32, Sigma70",lapAp1,1340118.0,1340123.0,1340100.0,1340106.0
1442,ECK120033622,1.0,1340135.0,"Sigma32, Sigma70",lapAp1,1340125.0,1340130.0,1340101.0,1340106.0
1443,ECK120033623,1.0,1384069.0,Sigma32,ycjXp,1384055.0,1384060.0,1384035.0,1384040.0
1444,ECK120033624,-1.0,4484273.0,Sigma32,holCp,4484283.0,4484288.0,4484303.0,4484308.0
1445,ECK120033625,1.0,4635243.0,Sigma32,creAp2,4635227.0,4635232.0,4635207.0,4635212.0
1446,ECK120033626,1.0,3545458.0,Sigma32,nfuAp2,3545443.0,3545448.0,3545423.0,3545428.0
1447,ECK120033627,1.0,3529110.0,Sigma32,hslRp,3529092.0,3529097.0,3529075.0,3529080.0
1448,ECK120033628,1.0,2765906.0,Sigma32,rnlAp,2765890.0,2765895.0,2765871.0,2765876.0
1449,ECK120033629,1.0,4035356.0,Sigma70,rrsAp2,4035344.0,4035349.0,4035322.0,4035327.0
1450,ECK120033630,1.0,4207971.0,Sigma70,rrsEp2,4207959.0,4207964.0,4207937.0,4207942.0
1451,ECK120033631,-1.0,63588.0,"Sigma32, Sigma70",hepAp2,63598.0,63603.0,63618.0,63623.0
1452,ECK120033631,-1.0,63588.0,"Sigma32, Sigma70",hepAp2,63598.0,63603.0,63619.0,63624.0
1453,ECK120033632,1.0,231064.0,Sigma32,yafDp,231057.0,231062.0,231037.0,231042.0
1454,ECK120033633,-1.0,3039851.0,"Sigma32, Sigma70",xerDp,3039861.0,3039866.0,3039877.0,3039882.0
1455,ECK120033633,-1.0,3039851.0,"Sigma32, Sigma70",xerDp,3039858.0,3039863.0,3039881.0,3039886.0
1456,ECK120033634,1.0,456605.0,Sigma32,clpPp3,456590.0,456595.0,456570.0,456575.0
1457,ECK120033635,1.0,3096620.0,Sigma32,rdgBp,3096605.0,3096610.0,3096585.0,3096590.0
1458,ECK120033636,1.0,257810.0,"Sigma38, Sigma70",crlp1,257798.0,257803.0,257776.0,257781.0
1459,ECK120033637,-1.0,,,dcdp,,,,
1460,ECK120033638,1.0,,,trkAp,,,,
1461,ECK120033639,-1.0,,,yehSp,,,,
1462,ECK120033640,-1.0,,,mnmAp,,,,
1463,ECK120033641,-1.0,,,yfcDp,,,,
1464,ECK120033642,-1.0,2381053.0,Sigma38,elaBp,2381059.0,2381068.0,2381087.0,2381092.0
1465,ECK120033643,-1.0,,,hdap,,,,
1466,ECK120033644,1.0,,,folXp,,,,
1467,ECK120033645,-1.0,,,fumEp,,,,
1468,ECK120033646,1.0,1607221.0,Sigma38,tamp,1607208.0,1607214.0,,
1469,ECK120033647,-1.0,,,tsaBp,,,,
1470,ECK120033648,1.0,,,yfhLp,,,,
1471,ECK120033649,-1.0,,,deoRp,,,,
1472,ECK120033650,-1.0,160722.0,,dksAp1,,,,
1473,ECK120033651,-1.0,,,yacGp,,,,
1474,ECK120033652,-1.0,3678412.0,Sigma38,yhjGp,3678419.0,3678425.0,,
1475,ECK120033653,-1.0,,,ydeQp,,,,
1476,ECK120033654,1.0,1475066.0,Sigma38,ydbDp,1475049.0,1475059.0,1475031.0,1475036.0
1477,ECK120033655,-1.0,,,yfcEp,,,,
1478,ECK120033656,1.0,,,aspUp,,,,
1479,ECK120033657,-1.0,,,pgsAp,,,,
1480,ECK120033658,-1.0,,,pdxYp,,,,
1481,ECK120033659,1.0,,,yhfKp,,,,
1482,ECK120033660,1.0,,,insNp,,,,
1483,ECK120033661,-1.0,,,yegWp,,,,
1484,ECK120033662,1.0,,,pspEp,,,,
1485,ECK120033663,-1.0,,,yajOp,,,,
1486,ECK120033664,-1.0,,,nrdGp,,,,
1487,ECK120033665,1.0,,,fucRp,,,,
1488,ECK120033666,1.0,,,aceKp,,,,
1489,ECK120033667,-1.0,,,yadCp,,,,
1490,ECK120033668,1.0,,,glxKp,,,,
1491,ECK120033669,-1.0,,,gcvPp,,,,
1492,ECK120033670,-1.0,,,rrfGp,,,,
1493,ECK120033671,-1.0,,,cysHp,,,,
1494,ECK120033672,-1.0,,,argQp,,,,
1495,ECK120033673,-1.0,,,cadAp,,,,
1496,ECK120033674,1.0,,,csgCp,,,,
1497,ECK120033675,-1.0,2000410.0,,tcyJp,,,,
1498,ECK120033676,1.0,,,ybjNp,,,,
1499,ECK120033677,-1.0,,,dhaMp,,,,
1500,ECK120033678,-1.0,3471724.0,Sigma70,tufAp1,3471731.0,3471736.0,3471753.0,3471758.0
1501,ECK120033679,-1.0,,,ubiXp,,,,
1502,ECK120033680,1.0,,,yjfKp,,,,
1503,ECK120033681,1.0,251969.0,Sigma70,yafNp,251961.0,251966.0,251939.0,251944.0
1504,ECK120033682,-1.0,,,yjiXp,,,,
1505,ECK120033683,-1.0,,,lacYp,,,,
1506,ECK120033684,-1.0,,,rfbAp,,,,
1507,ECK120033685,1.0,,,rrlHp,,,,
1508,ECK120033686,-1.0,,,waaZp,,,,
1509,ECK120033687,-1.0,1848024.0,,selDp1,,,,
1510,ECK120033688,1.0,,,rrlBp,,,,
1511,ECK120033689,-1.0,,,caiCp,,,,
1512,ECK120033690,1.0,,,rrlEp,,,,
1513,ECK120033691,-1.0,,,nuoMp,,,,
1514,ECK120033692,-1.0,,,mreCp,,,,
1515,ECK120033693,1.0,,,rrlAp,,,,
1516,ECK120033694,-1.0,,,ykfGp,,,,
1517,ECK120033695,-1.0,,,glcBp,,,,
1518,ECK120033696,1.0,,,deoAp,,,,
1519,ECK120033697,-1.0,,,menDp,,,,
1520,ECK120033698,1.0,1074113.0,Sigma70,rutRp2,1074101.0,1074106.0,1074074.0,1074079.0
1521,ECK120033699,-1.0,1584028.0,Sigma70,safAp,1584037.0,1584042.0,1584059.0,1584064.0
1522,ECK120033700,1.0,,,yaiAp,,,,
1523,ECK120033701,-1.0,,,alsBp,,,,
1524,ECK120033702,1.0,4399801.0,Sigma70,hfqp2,4399788.0,4399793.0,4399765.0,4399770.0
1525,ECK120033703,-1.0,,,tyrVp,,,,
1526,ECK120033704,1.0,,,pspBp,,,,
1527,ECK120033705,-1.0,,,tdcBp,,,,
1528,ECK120033706,-1.0,,,phnLp,,,,
1529,ECK120033707,1.0,,Sigma32,yjiTp,,,,
1530,ECK120033708,-1.0,,,glnWp,,,,
1531,ECK120033709,1.0,2737104.0,Sigma32,raiAp,,,,
1532,ECK120033710,-1.0,,Sigma32,yafUp,,,,
1533,ECK120033711,1.0,,Sigma32,yehRp,,,,
1534,ECK120033712,-1.0,,Sigma32,ydeOp,,,,
1535,ECK120033713,1.0,4126908.0,Sigma32,rpmEp,,,,
1536,ECK120033714,-1.0,,Sigma32,yiaAp,,,,
1537,ECK120033715,1.0,,Sigma32,yccEp,,,,
1538,ECK120033716,1.0,,Sigma32,yrdAp,,,,
1539,ECK120033717,-1.0,1586664.0,Sigma70,ydePp,1586672.0,1586677.0,1586693.0,1586698.0
1540,ECK120033718,-1.0,,Sigma32,yjhIp,,,,
1541,ECK120033719,-1.0,,Sigma32,ypjMp,,,,
1542,ECK120033720,1.0,,Sigma32,yrfGp,,,,
1543,ECK120033721,1.0,,Sigma32,yibAp,,,,
1544,ECK120033722,-1.0,2493439.0,Sigma70,frcp,2493447.0,2493452.0,2493470.0,2493475.0
1545,ECK120033723,-1.0,2494433.0,Sigma70,yfdXp,2494441.0,2494446.0,2494463.0,2494468.0
1546,ECK120033724,-1.0,,Sigma32,casDp,,,,
1547,ECK120033725,-1.0,,Sigma32,osmFp2,,,,
1548,ECK120033726,-1.0,,Sigma32,hspQp,,,,
1549,ECK120033727,1.0,4397046.0,Sigma32,mutLp2,4397031.0,4397036.0,4397011.0,4397016.0
1550,ECK120033728,1.0,4397100.0,Sigma70,mutLp1,4397088.0,4397093.0,4397064.0,4397069.0
1551,ECK120033729,1.0,4398982.0,Sigma32,miaAp2,4398966.0,4398971.0,4398946.0,4398951.0
1552,ECK120033730,1.0,4399052.0,Sigma70,miaAp1,4399039.0,4399044.0,4399013.0,4399018.0
1553,ECK120033731,1.0,,Sigma32,hfqp1,,,,
1554,ECK120033732,1.0,4400220.0,Sigma70,hfqp3,4400208.0,4400213.0,4400183.0,4400188.0
1555,ECK120033733,1.0,106508.0,Sigma70,lpxCp1,106494.0,106499.0,106471.0,106476.0
1556,ECK120033734,-1.0,807321.0,,ybhCp,,,,
1557,ECK120034184,1.0,904517.0,,ybjQp,,,,
1558,ECK120034185,-1.0,909320.0,,ltaEp,,,,
1559,ECK120034186,-1.0,919103.0,,ybjXp,,,,
1560,ECK120034187,-1.0,932078.0,,trxBp,,,,
1561,ECK120034188,1.0,939365.0,,serSp,,,,
1562,ECK120034190,1.0,971672.0,,ycbJp,,,,
1563,ECK120034191,1.0,980931.0,,ldtDp,,,,
1564,ECK120034192,1.0,983023.0,,ycbKp,,,,
1565,ECK120034193,-1.0,989044.0,,asnSp,,,,
1566,ECK120034194,1.0,990591.0,,pepNp,,,,
1567,ECK120034195,1.0,1018459.0,,matPp,,,,
1568,ECK120034196,-1.0,1027041.0,,mgsAp,,,,
1569,ECK120034197,-1.0,1067758.0,Sigma38,wrbAp,1067764.0,1067770.0,1067787.0,1067792.0
1570,ECK120034198,1.0,1106292.0,,clsCp,,,,
1571,ECK120034200,-1.0,1120609.0,,solAp,,,,
1572,ECK120034201,-1.0,1121020.0,Sigma70,bssSp,1121027.0,1121035.0,,
1573,ECK120034202,-1.0,1144421.0,,rnep4,,,,
1574,ECK120034204,1.0,1147338.0,,rpmFp,,,,
1575,ECK120034205,-1.0,1212090.0,,iraMp,,,,
1576,ECK120034206,-1.0,1214113.0,Sigma70,bluRp,1214120.0,1214125.0,1214144.0,1214149.0
