,TRANSCRIPTION_UNIT_ID,PROMOTER_ID,TRANSCRIPTION_UNIT_NAME,OPERON_ID,TU_POSLEFT,TU_POSRIGHT,TU_STRAND,POS_1
1077,ECK120011151,ECK120010731,xseA,ECK120014599,2634148,2635602,forward,2634197.0
1078,ECK120011153,ECK120010737,poxB,ECK125272734,909331,911146,reverse,911076.0
1079,ECK120011154,ECK120010738,xthA,ECK120014606,1832399,1833234,forward,1832399.0
1080,ECK120011157,ECK120010757,polA,ECK120014480,4046835,4049752,forward,4046940.0
1081,ECK120011159,ECK120010758,nikR,ECK120014486,3618537,3618989,forward,3618537.0
1082,ECK120011162,ECK120010768,rsd,ECK120014495,4196332,4196954,reverse,4196954.0
1083,ECK120011163,ECK120010769,rsd,ECK120014495,4196332,4196859,reverse,4196859.0
1084,ECK120011164,ECK120010770,pfkA,ECK120014496,4107430,4108514,forward,4107474.0
1085,ECK120011165,ECK120010771,mlc,ECK125147417,1667344,1668673,reverse,1668603.0
1086,ECK120011166,ECK120010772,mlc-ynfK,ECK125147417,1666524,1668673,reverse,1668591.0
1087,ECK120011167,ECK120010778,adiY,ECK120014504,4337168,4338042,reverse,4338042.0
1088,ECK120015150,ECK120015159,rirA-waaQGPSBOJYZU,ECK125243343,3798239,3808238,reverse,3808238.0
1089,ECK120015151,ECK120015160,waaQGPSBOJYZU,ECK125243343,3798239,3808180,reverse,3808180.0
1090,ECK120015152,ECK120015163,istR,ECK125272723,3853118,3853257,reverse,3853257.0
1091,ECK120015153,ECK120015166,hcaEFCBD,ECK120015912,2668934,2673249,forward,2668982.0
1092,ECK120015154,,yrdD-tsaC-aroE-yrdB,ECK125147425,3429766,3431962,reverse,
1093,ECK120015155,ECK120029526,smf,ECK120029996,3432436,3433686,reverse,3433686.0
1094,ECK120015156,,kdgK,ECK120015916,3679419,3680348,forward,
1095,ECK120015171,ECK120015157,galP,ECK120015906,3088004,3089678,forward,3088255.0
1096,ECK120015172,ECK120015158,bdm-sra,ECK120015907,1555826,1556388,reverse,1556340.0
1097,ECK120015173,ECK120015161,waaA,ECK120023624,3808516,3809817,forward,3808516.0
1098,ECK120015174,ECK120015162,waaA,ECK120023624,3808256,3809817,forward,3808256.0
1099,ECK120015175,ECK120015164,istR,ECK125272723,3853118,3853257,reverse,3853192.0
1100,ECK120015176,ECK120015165,hcaR,ECK120015911,2668006,2668964,reverse,2668964.0
1101,ECK120015177,ECK120015167,prpR,ECK120015913,346857,348551,reverse,348471.0
1102,ECK120015178,ECK120015168,moaBCDE,ECK120014368,817977,819747,forward,817977.0
1103,ECK120015309,ECK120015375,cysG,ECK120014860,3497754,3499201,forward,3497754.0
1104,ECK120015310,ECK120034204,rpmF-plsX-fabHDG,ECK120015842,1147338,1151404,forward,1147338.0
1105,ECK120015311,ECK120015464,gor,ECK120015933,3646112,3647651,forward,3646112.0
1106,ECK120015312,ECK120015376,yggN,ECK120015066,3100904,3101640,reverse,3101640.0
1107,ECK120015313,ECK125203411,plsX-fabHDG,ECK120015842,1147577,1151404,forward,1147577.0
1108,ECK120015314,ECK120015377,cysG,ECK120014860,3497793,3499201,forward,3497793.0
1109,ECK120015315,ECK120015467,mntH,ECK120015917,2511468,2512818,reverse,2512734.0
1110,ECK120015316,ECK120015378,rpiA,ECK120015918,3058644,3059353,reverse,3059353.0
1111,ECK120015317,ECK120015379,tktB,ECK125095170,2579308,2581639,forward,2579308.0
1112,ECK120015318,ECK120015380,ves,ECK120015920,1824362,1824984,reverse,1824984.0
1113,ECK120015319,ECK120015381,agp,ECK120015921,1065316,1066857,forward,1065559.0
1114,ECK120015320,ECK120015382,glk,ECK120015922,2508424,2509561,reverse,2509461.0
1115,ECK120015321,ECK120015383,galU,ECK120015923,1291405,1292365,forward,1291405.0
1116,ECK120015322,ECK120015384,amyA,ECK120015924,2006115,2007674,forward,2006115.0
1117,ECK120015323,ECK120015385,bglX,ECK120015925,2219660,2222120,reverse,2222120.0
1118,ECK120015324,ECK120015386,sthA,ECK120015926,4159390,4160802,reverse,4160802.0
1119,ECK120015325,ECK120015387,evgAS,ECK120015927,2483513,2487967,forward,2483631.0
1120,ECK120015326,ECK120015388,evgAS,ECK120015927,2483513,2487967,forward,2483641.0
1121,ECK120015327,ECK120015389,polB,ECK120015928,63429,65853,reverse,65803.0
1122,ECK120015329,ECK120015391,allA,ECK120026433,532329,532933,forward,532390.0
1123,ECK120015330,ECK120015392,allS,ECK120015854,531295,532345,reverse,532300.0
1124,ECK120015331,ECK120015472,gcl-hyi-glxR-ybbW-allB-ybbY-glxK,ECK125141397,533879,543033,forward,533907.0
1125,ECK120015332,ECK120015473,allDCE,ECK125108712,543261,546513,reverse,546411.0
1126,ECK120015333,ECK120015396,otsBA,ECK120014667,1980096,1982442,reverse,1982442.0
1127,ECK120015334,ECK120033712,ydeO,ECK125134989,1582926,1583687,reverse,
1128,ECK120015335,ECK120048892,yegRZ,ECK120016670,2167602,2168430,reverse,2168349.0
1129,ECK120015336,ECK120015397,yrbL,ECK120015865,3348359,3349084,forward,3348421.0
1130,ECK120015337,ECK120015489,rob,ECK120011191,4634441,4635382,reverse,4635353.0
1131,ECK120015338,ECK120015404,pagP,ECK120015871,656486,657117,forward,656526.0
1132,ECK120015339,ECK120015407,rpsT,ECK120015873,20771,21210,reverse,21210.0
1133,ECK120015340,ECK120015408,rpsT,ECK120015873,20771,21120,reverse,21120.0
1134,ECK120015341,ECK120015409,lsrACDBFG-tam,ECK120035056,1601307,1608104,forward,1601460.0
1135,ECK120015342,ECK120015494,mdtABCD-baeSR,ECK120015848,2153843,2164998,forward,2153979.0
1136,ECK120015343,ECK120015495,mglAC,ECK120014718,2236743,2239391,reverse,2239391.0
1137,ECK120015344,ECK120015496,dhaR,ECK120015875,1251003,1252985,forward,1251003.0
1138,ECK120015345,ECK120015497,dhaKLM,ECK120015876,1247696,1250944,reverse,1250944.0
1139,ECK120015346,ECK120015410,gatR_2,ECK120015878,2171395,2171733,reverse,
1140,ECK120015347,ECK120015412,pgk-fbaA,ECK120015844,3070165,3072857,reverse,3072857.0
1141,ECK120015348,ECK120010534,epd-pgk-fbaA,ECK120015844,3070165,3073904,reverse,3073823.0
1142,ECK120015349,ECK120015412,pgk,ECK120015844,3071431,3072857,reverse,3072857.0
1143,ECK120015350,ECK120015413,aspS,ECK120015880,1948662,1950617,reverse,1950617.0
1144,ECK120015351,,pgl,ECK120015881,798586,799581,forward,
1145,ECK120015352,ECK120034390,talB,ECK120015882,8191,9226,forward,8191.0
1146,ECK120015353,ECK120015417,ansP,ECK120015885,1524481,1526011,reverse,1526011.0
1147,ECK120015354,ECK120015418,ansP,ECK120015885,1524481,1526020,reverse,1526020.0
1148,ECK120015355,ECK120015419,pheP,ECK120015886,601929,603409,forward,601929.0
1149,ECK120015356,ECK120015422,artJ,ECK120015888,899648,900684,reverse,900626.0
1150,ECK120015357,ECK120015423,pfkB,ECK120014972,1806323,1807299,forward,1806323.0
1151,ECK120015358,ECK120015431,yebC-ruvC,ECK120015894,1946815,1948185,reverse,1948185.0
1152,ECK120015359,ECK120015432,ruvC,ECK120015894,1946815,1947439,reverse,1947439.0
1153,ECK120015360,ECK120015433,nudB-yebC-ruvC,ECK120015894,1946815,1948674,reverse,1948674.0
1154,ECK120015361,ECK120015434,yebB,ECK120015895,1946144,1946853,forward,1946144.0
1155,ECK120015362,ECK120015435,yebB,ECK120015895,1946110,1946853,forward,1946110.0
1156,ECK120015363,ECK120015516,ydjM,ECK120015896,1810159,1810801,forward,1810170.0
1157,ECK120015364,ECK120015517,insK,ECK120015897,3721065,3722049,forward,3721065.0
1158,ECK120015365,ECK120015518,dinQ,ECK120015898,3647652,3648021,reverse,3647982.0
1159,ECK120015366,ECK120032969,symE,ECK120033111,4579499,4579935,reverse,4579917.0
1160,ECK120015367,ECK120035106,ybfE,ECK120015900,711605,712034,reverse,711939.0
1161,ECK120015368,ECK120035105,hokE,ECK120015901,607640,607988,forward,607731.0
1162,ECK120015369,ECK120035107,cho,ECK120015902,1823482,1824402,forward,1823492.0
1163,ECK120015370,,ackA-pta,ECK120015846,2413470,2416891,forward,
1164,ECK120015371,,pta,ECK120015846,2414747,2416891,forward,
1165,ECK120015372,ECK120015437,dut-slmA,ECK120015904,3813852,3815090,forward,3813852.0
1166,ECK120015373,ECK120015438,lolB-ispE-prs,ECK120030535,1260895,1263556,reverse,1263556.0
1167,ECK120015374,ECK120015463,molR_1,ECK120015905,2196369,2197298,forward,2196445.0
1168,ECK120015474,ECK120015393,yhhY,ECK120015857,3581025,3581626,forward,3581111.0
1169,ECK120015475,ECK120015394,nohA-ydfN-tfaQ,ECK120030544,1634310,1636611,reverse,1636603.0
1170,ECK120015476,ECK120015395,fhuF,ECK120015859,4604875,4605807,reverse,4605694.0
1171,ECK120015478,ECK120033717,ydeP,ECK120015860,1584207,1586747,reverse,1586664.0
1172,ECK120015482,ECK120033722,frc,ECK125162051,2492004,2493523,reverse,2493439.0
1173,ECK120015484,ECK120033723,yfdX-frc-oxc-yfdVE,ECK125162051,2488023,2494555,reverse,2494433.0
1174,ECK120015485,ECK120015398,borD,ECK120015866,578600,578962,reverse,578921.0
1175,ECK120015486,ECK120015399,rstAB,ECK120015867,1682086,1684183,forward,1682138.0
1176,ECK120015487,ECK120015400,slyB,ECK120015868,1719736,1720343,forward,1719777.0
1177,ECK120015488,ECK120015401,slyB,ECK120015868,1719736,1720343,forward,1719748.0
1178,ECK120015490,ECK120015402,nagA,ECK125162049,701603,703214,reverse,703175.0
1179,ECK120015491,ECK120015403,hemL,ECK120015870,173602,175094,reverse,174921.0
1180,ECK120015492,ECK120015405,ybjG,ECK120015872,882792,883548,reverse,883508.0
1181,ECK120015493,ECK120015406,ompT,ECK120014797,584680,585722,reverse,585665.0
1182,ECK120015499,ECK120015498,glnQ,ECK120014722,845741,846631,reverse,846631.0
1183,ECK120015501,ECK120015500,acrD,ECK120015877,2587435,2590708,forward,2587475.0
1184,ECK120015502,ECK120015411,tpiA,ECK120015879,4110740,4111524,reverse,4111524.0
1185,ECK120015505,ECK120015414,talA-tktB,ECK125095170,2578570,2581639,forward,2578570.0
1186,ECK120015506,ECK120015415,yiaG,ECK120015883,3719431,3719768,forward,3719431.0
1187,ECK120015507,ECK120015416,ytfK,ECK120015884,4439444,4439793,forward,4439511.0
1188,ECK120015508,ECK120015420,msyB,ECK120015887,1113807,1114213,reverse,1114213.0
1189,ECK120015509,ECK120015424,gloA,ECK125160704,1727801,1728244,forward,1727801.0
1190,ECK120015510,ECK120015425,ybjP,ECK120015890,903952,904523,reverse,904523.0
1191,ECK120015511,ECK120015426,yggE,ECK120015891,3067340,3068126,reverse,3068126.0
1192,ECK120015512,ECK120015427,yggE,ECK120015891,3067340,3068185,reverse,3068185.0
1193,ECK120015513,ECK120015428,metE,ECK120015892,4012815,4015314,forward,4012884.0
1194,ECK120015514,ECK120015429,metR,ECK120048946,4011863,4013007,reverse,4012855.0
1195,ECK120015515,ECK120015430,metR,ECK120048946,4011863,4013007,reverse,4012837.0
1196,ECK120015523,ECK120015436,rimJ,ECK120015903,1125522,1126146,forward,1125522.0
1197,ECK120015766,ECK120015765,recN,ECK120015934,2751727,2753456,forward,2751759.0
1198,ECK120015944,ECK120015953,cpxRA,ECK120016673,4103602,4105760,reverse,4105686.0
1199,ECK120015945,ECK120015954,tsr,ECK120014396,4591396,4593312,forward,4591412.0
1200,ECK120015946,,yoeA_1,ECK125272737,2068635,2069027,forward,
1201,ECK120015947,ECK125134706,yqjH,ECK120016658,3215727,3216566,reverse,3216538.0
1202,ECK120015948,,yegS,ECK120016659,2168712,2169611,forward,
1203,ECK120015949,,gatR_1,ECK120016660,2169693,2170139,reverse,
1204,ECK120015950,ECK120015956,zinT,ECK120034090,2041319,2042025,forward,2041346.0
1205,ECK120015951,,ydhB,ECK120016662,1738866,1739798,reverse,
1206,ECK120015952,,ydhP,ECK120016663,1736121,1737290,reverse,
1207,ECK120015958,ECK120015955,narK,ECK120014859,1277821,1279348,forward,1277821.0
1208,ECK120015960,ECK120015959,acrR,ECK120016656,485699,486408,forward,485699.0
1209,ECK120016180,ECK120016183,ldtB,ECK125203382,854824,855861,reverse,855786.0
1210,ECK120016181,ECK120016184,mltF,ECK120034522,2695767,2697357,forward,2695767.0
1211,ECK120016182,,fbp,ECK120016666,4454611,4455609,reverse,
1212,ECK120016216,,barA,ECK120016667,2915057,2917813,forward,
1213,ECK120016217,,ygcG,ECK120016639,2905711,2906583,forward,
1214,ECK120016218,ECK120016224,fliE,ECK120016641,2012700,2013093,reverse,2013093.0
1215,ECK120016219,ECK120016225,rtcR,ECK120011490,3558268,3559866,forward,
1216,ECK120016220,,scpA-argK-scpBC,ECK120030543,3060850,3066280,forward,
1217,ECK120016221,ECK120010212,hypABCDE-fhlA,ECK120016634,2849869,2856416,forward,2850627.0
1218,ECK120016222,ECK120010518,hypBCDE-fhlA,ECK120016634,2850683,2856416,forward,2850839.0
1219,ECK120016223,,frlABCDR,ECK120016644,3499910,3504783,forward,
1220,ECK120016229,,queE,ECK125141400,2904747,2905418,reverse,
1221,ECK120016328,ECK120016339,dcuSR,ECK120016645,4349315,4351732,reverse,4351685.0
1222,ECK120016329,ECK120016406,bcsBZ,ECK120016649,3689155,3692673,reverse,3692673.0
1223,ECK120016330,,gapC_1C_2,ECK120016651,1489713,1490713,reverse,
1224,ECK120016331,ECK125138130,treF,ECK120016652,3669551,3671241,forward,3669551.0
1225,ECK120016332,ECK120016348,pcnB-folK,ECK120014610,157253,159151,reverse,159151.0
1226,ECK120016333,ECK120016349,pcnB-folK,ECK120014610,157253,159195,reverse,159195.0
1227,ECK120016334,ECK120016350,rssB,ECK120016653,1290220,1291255,forward,1290220.0
1228,ECK120016335,,bcsABZC,ECK120016649,3685700,3695236,reverse,
1229,ECK120016336,,bcsQ,ECK125095176,3695233,3695961,reverse,
1230,ECK120016337,ECK120016351,rssAB,ECK120016653,1289106,1291255,forward,1289106.0
1231,ECK120016338,ECK120016353,cobUST,ECK120014789,2063388,2065972,reverse,2065972.0
1232,ECK120016401,,macB,ECK120030541,920347,922293,forward,
1233,ECK120016402,,macB,ECK120030541,920347,922293,forward,
1234,ECK120016403,ECK120016342,bssS,ECK120016993,1120701,1121058,reverse,1121058.0
1235,ECK120016404,ECK120016343,bssS,ECK120016993,1120701,1121032,reverse,1121032.0
1236,ECK120016405,ECK120016344,ldhA,ECK120016648,1441854,1442915,reverse,1442915.0
1237,ECK120016407,,mutM,ECK120026420,3810343,3811152,reverse,
1238,ECK120016408,ECK120016346,ybbN,ECK120016650,517425,518490,reverse,518490.0
1239,ECK120016547,ECK120016587,spy,ECK120016678,1825057,1825855,reverse,1825688.0
1240,ECK120016548,,ycaC,ECK120016679,944931,945557,reverse,
1241,ECK120016549,ECK120016565,yfeKS,ECK120016680,2537315,2538483,forward,2537315.0
1242,ECK120016550,ECK120016566,bepA-yfgD,ECK125165357,2616068,2617937,forward,2616068.0
1243,ECK120016551,ECK120016567,bamB-der,ECK120034582,2635884,2638975,reverse,2638975.0
1244,ECK120016552,ECK120016568,qseBC,ECK120016683,3169281,3171833,forward,3169749.0
1245,ECK120016553,ECK120016570,infA,ECK125272731,926162,926479,reverse,926479.0
1246,ECK120016554,ECK120016571,infA,ECK125272731,926162,926685,reverse,926685.0
1247,ECK120016555,ECK120016572,bamD,ECK120034583,2735961,2736883,forward,2735961.0
1248,ECK120016556,ECK120016573,dsbC-recJ-prfB,ECK120034084,3035184,3039633,reverse,3039633.0
1249,ECK120016557,ECK120016574,ygiM-cca,ECK125109838,3201042,3203129,forward,3201042.0
1250,ECK120016558,ECK120016575,qseBC,ECK120016683,3169801,3171833,forward,3169801.0
1251,ECK120016559,ECK120016576,yraP,ECK120026416,3296072,3296984,forward,3296072.0
1252,ECK120016560,ECK120016577,greA,ECK120016686,3328239,3328853,reverse,3328853.0
1253,ECK120016561,ECK120016578,lptB-rpoN-hpf-ptsN-rapZ,ECK125160702,3343396,3347969,forward,3343396.0
1254,ECK120016562,ECK120016583,bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE,ECK125166138,197026,208608,forward,197026.0
1255,ECK120016563,ECK120016584,ybfHG,ECK120016655,715947,716641,reverse,716641.0
1256,ECK120016564,ECK120016585,lpp,ECK120014995,1757296,1757657,forward,1757296.0
1257,ECK120016589,ECK120016569,recC,ECK120027990,2959060,2962507,reverse,2962507.0
1258,ECK120016590,ECK120016581,yecR,ECK120016687,1988124,1988545,forward,1988200.0
1259,ECK120016591,ECK120016582,yejO,ECK120016688,2286390,2289176,reverse,2289176.0
1260,ECK120016690,ECK120016702,flhBAE,ECK120016763,1962580,1966293,reverse,1966216.0
1261,ECK120016691,ECK120029521,rne,ECK120016764,1141182,1144728,reverse,1144728.0
1262,ECK120016692,ECK120016704,fliE,ECK120016641,2012700,2013113,reverse,2013036.0
1263,ECK120016693,ECK120016707,malQ,ECK120014853,3547986,3550399,reverse,3550399.0
1264,ECK120016694,ECK120016708,yhjJ,ECK120016765,3680444,3682016,reverse,3682016.0
1265,ECK120016695,ECK120016710,plsB,ECK120016767,4254043,4256598,reverse,4256598.0
1266,ECK120016696,ECK120016712,rutR,ECK120033906,1074134,1074880,forward,1074134.0
1267,ECK120016697,ECK120016714,ydhIJK,ECK120016770,1720998,1724133,forward,1720998.0
1268,ECK120016698,ECK120016718,yicJI,ECK120016773,3832219,3836664,reverse,3836664.0
1269,ECK120016699,ECK120016719,ahpF,ECK120014885,639002,641318,forward,639002.0
1270,ECK120016700,ECK120016720,ftnB,ECK120016774,1986775,1987428,forward,1986775.0
1271,ECK120016701,,bglA,ECK120016775,3043662,3045101,forward,
1272,ECK120016722,ECK120016705,fliFGHIJK,ECK120014803,2013054,2019513,forward,2013146.0
1273,ECK120016723,ECK120016706,gltI-sroC-gltJKL,ECK120030525,684530,687966,reverse,687896.0
1274,ECK120016724,ECK120016709,yieEF,ECK120028194,3893829,3895218,forward,3893829.0
1275,ECK120016725,ECK120016711,essD-rrrD-rzpD,ECK125141408,576873,578568,forward,576873.0
1276,ECK120016726,ECK120016713,narWV,ECK120014826,1535937,1538687,reverse,1538687.0
1277,ECK120016727,ECK120016715,lhr,ECK120014626,1728353,1733740,forward,1728353.0
1278,ECK120016728,ECK120016716,rnlB,ECK125134987,2766707,2767355,forward,2766707.0
1279,ECK120016729,ECK120016717,gspAB,ECK120030527,3453508,3455634,reverse,3455634.0
1280,ECK120016777,ECK120016779,ytfE,ECK120016782,4431321,4432066,reverse,4432009.0
1281,ECK120016778,ECK120016780,ygbA,ECK120016783,2856453,2856952,reverse,2856828.0
1282,ECK120016928,ECK120016933,ybgI-pxpBCA-nei,ECK125272766,742619,746726,forward,742619.0
1283,ECK120016929,ECK120016934,ybgI-pxpBCA-nei,ECK125272766,742798,746726,forward,742798.0
1284,ECK120016930,ECK120016935,ydgK-rsxABCDGE-nth,ECK120023966,1705207,1712158,forward,1705207.0
1285,ECK120016931,ECK120016936,rsxABCDGE-nth,ECK120023966,1705755,1712158,forward,1705755.0
1286,ECK120016932,ECK120016985,rplL,ECK120016992,4180560,4180925,forward,
1287,ECK120017000,ECK120017002,pgaABCD,ECK120017008,1086106,1092594,reverse,1092523.0
1288,ECK120017003,ECK120017001,fbaB,ECK120017007,2177512,2178711,reverse,2178667.0
1289,ECK120020424,ECK120020530,argA,ECK120020933,2949156,2950573,forward,2949156.0
1290,ECK120020425,ECK120020514,dtpA,ECK125166139,1712616,1714271,forward,1712671.0
1291,ECK120020426,ECK120010386,rpsO,ECK125095173,3311372,3311786,reverse,3311786.0
1292,ECK120020427,ECK120020515,yciZT,ECK120034588,1343597,1344638,reverse,1344638.0
1293,ECK120020428,ECK120010614,metY,ECK125095173,3318031,3318585,reverse,3318375.0
1294,ECK120020429,ECK120020516,cysS,ECK120020936,554577,555996,forward,554577.0
1295,ECK120020430,,dosCP,ECK125095403,1563276,1567140,reverse,
1296,ECK120020431,ECK125109032,oxyS,ECK120020942,4158285,4158469,reverse,4158394.0
1297,ECK120020432,ECK125135025,panD,ECK120020943,146314,146745,reverse,146745.0
1298,ECK120020433,ECK120034276,pdxK,ECK120020944,2536386,2537319,reverse,2537319.0
1299,ECK120020434,,pepE,ECK120020945,4229453,4230142,reverse,
1300,ECK120020435,ECK120034194,pepN,ECK120020946,990591,993234,forward,990591.0
1301,ECK120020436,ECK120020543,pepT,ECK120020947,1185823,1187070,forward,1185823.0
1302,ECK120020437,ECK120020544,pitA,ECK120020948,3637612,3639141,forward,3637612.0
1303,ECK120020438,ECK120034375,ppa,ECK120020949,4449122,4449686,reverse,4449686.0
1304,ECK120020439,ECK120034409,proC,ECK120020950,404786,405686,reverse,405686.0
1305,ECK120020440,,purT,ECK120020951,1930881,1932059,forward,
1306,ECK120020441,,rdgC,ECK120020952,409108,410019,reverse,
1307,ECK120020442,,rdlA,ECK120020953,1269323,1269389,forward,
1308,ECK120020443,,rdlB,ECK120020954,1269858,1269923,forward,
1309,ECK120020444,,rdlC,ECK120020955,1270393,1270460,forward,
1310,ECK120020445,,rfaH,ECK120020956,4024333,4024821,reverse,
1311,ECK120020446,,rhlE,ECK120020957,830872,832236,forward,
1312,ECK120020447,,rhtB,ECK120020958,4008439,4009059,reverse,
1313,ECK120020448,ECK120020521,nsrR-rnr-rlmB-yjfI,ECK125095163,4406044,4410534,forward,4406044.0
1314,ECK120020449,ECK125135033,ybiT,ECK120020960,855832,857555,forward,855947.0
1315,ECK120020450,,ribC,ECK120020961,1742601,1743242,reverse,
1316,ECK120020451,,rluF,ECK120020962,4230354,4231226,forward,
1317,ECK120020452,ECK120033713,rpmE,ECK120020963,4126908,4127225,forward,4126908.0
1318,ECK120020454,ECK120030793,ryeA,ECK120020965,1923066,1923314,forward,1923066.0
1319,ECK120020455,,sieB,ECK120020966,1418671,1419159,forward,
1320,ECK120020456,,tusA,ECK120020967,3608751,3608996,reverse,
1321,ECK120020457,,slyA,ECK120020968,1720390,1720824,reverse,
1322,ECK120020458,,slyX,ECK120020969,3477640,3477858,forward,
1323,ECK120020459,ECK120034186,ybjX,ECK120023952,918128,919120,reverse,919103.0
